timestamp,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2024-12-26 21:00:00,0.0,0.0,24.58,93.44,2.94
2024-12-26 22:00:00,0.0,0.0,24.47,93.45,2.94
2024-12-26 23:00:00,0.0,0.0,24.36,93.24,2.98
2024-12-27 00:00:00,0.0,0.0,24.3,92.71,3.06
2024-12-27 01:00:00,41.5,48.15,24.9,90.99,3.51
2024-12-27 02:00:00,205.7,235.38,26.12,86.03,4.53
2024-12-27 03:00:00,392.27,436.55,26.93,80.2,5.27
2024-12-27 04:00:00,574.22,607.15,27.57,75.76,5.64
2024-12-27 05:00:00,698.47,726.97,27.95,73.35,5.74
2024-12-27 06:00:00,769.92,797.92,28.18,72.23,5.79
2024-12-27 07:00:00,752.25,774.47,28.16,71.99,5.81
2024-12-27 08:00:00,646.03,681.62,27.81,72.55,5.73
2024-12-27 09:00:00,474.62,522.53,27.45,73.75,5.57
2024-12-27 10:00:00,281.8,316.42,26.96,76.39,5.2
2024-12-27 11:00:00,98.68,109.6,26.25,80.75,4.41
2024-12-27 12:00:00,0.0,0.0,25.05,86.21,3.54
2024-12-27 13:00:00,0.0,0.0,24.65,87.49,3.39
2024-12-27 14:00:00,0.0,0.0,24.39,87.89,3.21
2024-12-27 15:00:00,0.0,0.0,24.31,88.19,3.14
2024-12-27 16:00:00,0.0,0.0,24.22,88.82,3.1
2024-12-27 17:00:00,0.0,0.0,24.1,89.49,3.05
2024-12-27 18:00:00,0.0,0.0,23.89,89.99,2.97
2024-12-27 19:00:00,0.0,0.0,23.74,89.72,2.97
2024-12-27 20:00:00,0.0,0.0,23.71,89.71,2.98
2024-12-27 21:00:00,0.0,0.0,23.63,89.78,2.9
2024-12-27 22:00:00,0.0,0.0,23.52,89.38,2.8
2024-12-27 23:00:00,0.0,0.0,23.42,89.01,2.71
2024-12-28 00:00:00,0.0,0.0,23.33,88.66,2.59
2024-12-28 01:00:00,47.47,48.2,23.95,86.99,2.56
2024-12-28 02:00:00,224.88,239.6,25.41,81.5,3.23
2024-12-28 03:00:00,410.55,448.25,26.46,76.13,3.7
2024-12-28 04:00:00,571.53,626.67,27.16,72.55,3.97
2024-12-28 05:00:00,690.03,751.22,27.63,70.93,4.07
2024-12-28 06:00:00,764.88,804.67,27.88,70.08,4.1
2024-12-28 07:00:00,738.75,779.88,28.05,69.56,4.12
2024-12-28 08:00:00,618.85,682.67,27.82,70.18,4.12
2024-12-28 09:00:00,469.0,524.1,27.44,71.54,4.03
2024-12-28 10:00:00,285.85,321.9,26.98,73.71,3.87
2024-12-28 11:00:00,107.25,117.18,26.17,79.21,3.33
2024-12-28 12:00:00,0.0,0.0,24.89,85.77,2.68
2024-12-28 13:00:00,0.0,0.0,24.42,87.35,2.67
2024-12-28 14:00:00,0.0,0.0,24.22,88.01,2.66
2024-12-28 15:00:00,0.0,0.0,24.09,88.59,2.62
2024-12-28 16:00:00,0.0,0.0,23.9,89.4,2.56
2024-12-28 17:00:00,0.0,0.0,23.67,90.45,2.47
2024-12-28 18:00:00,0.0,0.0,23.49,91.23,2.46
2024-12-28 19:00:00,0.0,0.0,23.35,91.78,2.49
2024-12-28 20:00:00,0.0,0.0,23.23,92.0,2.55
2024-12-28 21:00:00,0.0,0.0,23.13,92.13,2.62
2024-12-28 22:00:00,0.0,0.0,23.1,91.8,2.75
2024-12-28 23:00:00,0.0,0.0,23.04,91.9,2.83
2024-12-29 00:00:00,0.0,0.0,23.07,91.52,2.94
2024-12-29 01:00:00,38.38,45.9,23.55,89.96,3.37
2024-12-29 02:00:00,177.73,228.05,24.87,84.75,4.28
2024-12-29 03:00:00,347.7,431.1,26.07,79.71,4.74
2024-12-29 04:00:00,467.17,592.72,26.87,76.79,4.9
2024-12-29 05:00:00,603.12,712.62,27.5,74.95,5.06
2024-12-29 06:00:00,664.28,770.5,27.9,74.03,5.27
2024-12-29 07:00:00,602.53,756.72,28.02,74.15,5.56
2024-12-29 08:00:00,464.4,664.92,27.91,74.88,5.81
2024-12-29 09:00:00,334.55,511.15,27.61,75.89,5.88
2024-12-29 10:00:00,192.82,312.73,27.07,78.21,5.69
2024-12-29 11:00:00,71.72,113.6,26.23,82.96,5.0
2024-12-29 12:00:00,0.0,0.0,25.12,88.28,4.08
2024-12-29 13:00:00,0.0,0.0,24.74,89.89,3.9
2024-12-29 14:00:00,0.0,0.0,24.54,90.47,3.78
2024-12-29 15:00:00,0.0,0.0,24.35,91.03,3.67
2024-12-29 16:00:00,0.0,0.0,24.18,91.74,3.47
2024-12-29 17:00:00,0.0,0.0,24.05,92.32,3.29
2024-12-29 18:00:00,0.0,0.0,23.98,92.49,3.16
2024-12-29 19:00:00,0.0,0.0,23.94,92.59,3.1
2024-12-29 20:00:00,0.0,0.0,23.88,92.79,3.14
2024-12-29 21:00:00,0.0,0.0,23.77,93.2,3.1
2024-12-29 22:00:00,0.0,0.0,23.67,93.38,2.98
2024-12-29 23:00:00,0.0,0.0,23.61,93.21,2.86
2024-12-30 00:00:00,0.0,0.0,23.64,92.45,2.9
2024-12-30 01:00:00,30.75,47.9,24.07,91.29,3.26
2024-12-30 02:00:00,170.5,243.88,25.1,87.82,4.13
2024-12-30 03:00:00,350.85,453.92,26.16,83.18,4.85
2024-12-30 04:00:00,479.65,627.25,27.18,78.37,5.36
2024-12-30 05:00:00,601.62,743.9,27.87,75.48,5.53
2024-12-30 06:00:00,659.85,791.0,28.23,73.96,5.55
2024-12-30 07:00:00,666.42,763.97,28.28,73.59,5.47
2024-12-30 08:00:00,587.35,666.72,28.07,74.05,5.41
2024-12-30 09:00:00,458.88,508.67,27.7,74.95,5.28
2024-12-30 10:00:00,268.0,308.4,27.21,76.91,5.06
2024-12-30 11:00:00,96.43,111.3,26.44,81.18,4.35
2024-12-30 12:00:00,0.0,0.0,25.35,86.19,3.57
2024-12-30 13:00:00,0.0,0.0,25.03,86.89,3.72
2024-12-30 14:00:00,0.0,0.0,24.86,87.46,3.82
2024-12-30 15:00:00,0.0,0.0,24.68,88.14,3.83
2024-12-30 16:00:00,0.0,0.0,24.52,88.68,3.84
2024-12-30 17:00:00,0.0,0.0,24.36,89.12,3.72
2024-12-30 18:00:00,0.0,0.0,24.21,89.43,3.53
2024-12-30 19:00:00,0.0,0.0,24.06,89.73,3.32
2024-12-30 20:00:00,0.0,0.0,23.91,90.0,3.2
2024-12-30 21:00:00,0.0,0.0,23.76,90.5,3.08
2024-12-30 22:00:00,0.0,0.0,23.64,90.9,2.98
2024-12-30 23:00:00,0.0,0.0,23.6,91.01,2.98
2024-12-31 00:00:00,0.0,0.0,23.57,91.08,2.97
2024-12-31 01:00:00,40.53,42.97,23.97,89.85,3.21
2024-12-31 02:00:00,189.52,228.8,25.03,85.45,3.89
2024-12-31 03:00:00,340.42,436.8,26.1,79.83,4.41
2024-12-31 04:00:00,512.65,614.72,26.87,76.23,4.83
2024-12-31 05:00:00,606.65,735.1,27.44,73.76,5.05
2024-12-31 06:00:00,641.72,787.25,27.76,72.58,5.17
2024-12-31 07:00:00,654.25,766.22,27.85,72.2,5.29
2024-12-31 08:00:00,604.22,672.7,27.78,72.03,5.36
2024-12-31 09:00:00,458.17,518.1,27.52,72.57,5.28
2024-12-31 10:00:00,285.2,318.2,27.02,74.5,5.0
2024-12-31 11:00:00,102.18,109.6,26.08,80.01,4.12
2024-12-31 12:00:00,3.25,3.3,24.71,86.82,3.25
2024-12-31 13:00:00,0.0,0.0,24.16,88.81,3.09
2024-12-31 14:00:00,0.0,0.0,24.06,88.74,3.12
2024-12-31 15:00:00,0.0,0.0,23.92,88.74,3.04
2024-12-31 16:00:00,0.0,0.0,23.68,89.09,2.88
2024-12-31 17:00:00,0.0,0.0,23.43,89.39,2.73
2024-12-31 18:00:00,0.0,0.0,23.17,89.9,2.58
2024-12-31 19:00:00,0.0,0.0,22.94,90.41,2.45
2024-12-31 20:00:00,0.0,0.0,22.74,90.48,2.36
2024-12-31 21:00:00,0.0,0.0,22.58,90.27,2.33
2024-12-31 22:00:00,0.0,0.0,22.47,90.05,2.36
2024-12-31 23:00:00,0.0,0.0,22.36,90.04,2.49
2025-01-01 00:00:00,0.0,0.0,22.28,90.12,2.64
2025-01-01 01:00:00,35.2,38.15,22.92,88.24,2.96
2025-01-01 02:00:00,171.0,203.77,24.37,82.76,3.86
2025-01-01 03:00:00,327.77,403.12,25.5,77.86,4.12
2025-01-01 04:00:00,498.23,578.22,26.39,74.93,4.21
2025-01-01 05:00:00,612.03,695.8,27.01,72.91,4.27
2025-01-01 06:00:00,667.08,745.17,27.34,71.74,4.34
2025-01-01 07:00:00,679.35,722.12,27.49,71.16,4.43
2025-01-01 08:00:00,588.6,627.9,27.43,71.37,4.48
2025-01-01 09:00:00,454.3,473.12,27.17,72.38,4.49
2025-01-01 10:00:00,272.15,281.6,26.61,74.76,4.39
2025-01-01 11:00:00,91.85,93.75,25.68,80.22,3.76
2025-01-01 12:00:00,3.22,3.22,24.3,86.96,2.96
2025-01-01 13:00:00,0.0,0.0,23.85,88.41,2.89
2025-01-01 14:00:00,0.0,0.0,23.5,89.11,2.76
2025-01-01 15:00:00,0.0,0.0,23.3,89.35,2.62
2025-01-01 16:00:00,0.0,0.0,23.22,89.05,2.45
2025-01-01 17:00:00,0.0,0.0,23.16,88.59,2.38
2025-01-01 18:00:00,0.0,0.0,23.01,88.37,2.4
2025-01-01 19:00:00,0.0,0.0,22.83,88.29,2.45
2025-01-01 20:00:00,0.0,0.0,22.6,88.6,2.49
2025-01-01 21:00:00,0.0,0.0,22.23,89.51,2.46
2025-01-01 22:00:00,0.0,0.0,21.91,90.31,2.37
2025-01-01 23:00:00,0.0,0.0,21.67,90.83,2.27
2025-01-02 00:00:00,0.0,0.0,21.54,90.94,2.22
2025-01-02 01:00:00,39.12,40.4,22.28,88.3,2.26
2025-01-02 02:00:00,192.43,211.38,23.98,81.36,3.13
2025-01-02 03:00:00,364.25,407.83,25.24,75.71,3.64
2025-01-02 04:00:00,513.6,579.75,26.06,72.59,3.92
2025-01-02 05:00:00,634.65,700.4,26.63,70.97,4.03
2025-01-02 06:00:00,683.2,761.5,27.04,70.24,4.15
2025-01-02 07:00:00,623.92,732.15,27.2,70.01,4.25
2025-01-02 08:00:00,561.58,630.25,27.22,70.07,4.3
2025-01-02 09:00:00,421.98,468.75,26.88,71.35,4.28
2025-01-02 10:00:00,248.73,282.58,26.26,74.1,4.14
2025-01-02 11:00:00,85.1,97.03,25.22,80.18,3.5
2025-01-02 12:00:00,3.25,3.53,23.96,86.52,2.81
2025-01-02 13:00:00,0.0,0.0,23.48,88.04,2.69
2025-01-02 14:00:00,0.0,0.0,23.08,88.7,2.52
2025-01-02 15:00:00,0.0,0.0,22.79,89.24,2.32
2025-01-02 16:00:00,0.0,0.0,22.59,89.23,2.13
2025-01-02 17:00:00,0.0,0.0,22.47,89.15,1.96
2025-01-02 18:00:00,0.0,0.0,22.34,88.81,1.84
2025-01-02 19:00:00,0.0,0.0,22.24,88.28,1.77
2025-01-02 20:00:00,0.0,0.0,22.05,87.97,1.8
2025-01-02 21:00:00,0.0,0.0,21.83,88.69,1.89
2025-01-02 22:00:00,0.0,0.0,21.66,89.56,2.03
2025-01-02 23:00:00,0.0,0.0,21.57,89.72,2.16
2025-01-03 00:00:00,0.0,0.0,21.53,89.4,2.27
2025-01-03 01:00:00,37.58,40.2,22.14,86.83,2.54
2025-01-03 02:00:00,188.23,218.9,23.54,79.91,3.44
2025-01-03 03:00:00,363.02,428.25,24.78,73.52,3.87
2025-01-03 04:00:00,562.25,608.0,25.79,68.55,4.27
2025-01-03 05:00:00,688.75,730.78,26.36,66.09,4.53
2025-01-03 06:00:00,735.92,776.12,26.85,64.82,4.73
2025-01-03 07:00:00,716.92,759.9,27.07,64.35,4.85
2025-01-03 08:00:00,651.15,669.05,27.03,64.51,4.85
2025-01-03 09:00:00,437.5,439.83,26.68,65.4,4.72
2025-01-03 10:00:00,267.0,268.4,26.15,67.47,4.38
2025-01-03 11:00:00,77.15,77.4,25.0,74.87,3.37
2025-01-03 12:00:00,3.8,3.8,23.2,82.17,2.61
2025-01-03 13:00:00,0.0,0.0,22.6,83.24,2.54
2025-01-03 14:00:00,0.0,0.0,22.25,83.85,2.49
2025-01-03 15:00:00,0.0,0.0,22.0,84.08,2.39
2025-01-03 16:00:00,0.0,0.0,21.82,84.21,2.31
2025-01-03 17:00:00,0.0,0.0,21.62,84.35,2.26
2025-01-03 18:00:00,0.0,0.0,21.43,84.47,2.21
2025-01-03 19:00:00,0.0,0.0,21.24,84.83,2.18
2025-01-03 20:00:00,0.0,0.0,21.08,85.49,2.17
2025-01-03 21:00:00,0.0,0.0,20.93,86.12,2.16
2025-01-03 22:00:00,0.0,0.0,20.8,86.61,2.14
2025-01-03 23:00:00,0.0,0.0,20.7,86.78,2.09
2025-01-04 00:00:00,0.0,0.0,20.62,86.87,2.03
2025-01-04 01:00:00,42.22,44.35,21.31,85.42,1.99
2025-01-04 02:00:00,215.93,238.45,23.09,78.31,2.62
2025-01-04 03:00:00,407.67,455.17,24.64,71.75,3.14
2025-01-04 04:00:00,595.58,637.88,25.64,68.44,3.5
2025-01-04 05:00:00,712.8,763.38,26.21,66.7,3.57
2025-01-04 06:00:00,736.22,782.12,26.6,65.59,3.57
2025-01-04 07:00:00,709.6,761.55,26.76,65.07,3.49
2025-01-04 08:00:00,631.85,666.62,26.75,65.0,3.35
2025-01-04 09:00:00,489.9,508.38,26.46,65.74,3.25
2025-01-04 10:00:00,299.35,309.17,25.98,67.76,3.09
2025-01-04 11:00:00,105.43,107.9,25.07,73.36,2.5
2025-01-04 12:00:00,3.97,3.97,23.7,81.32,1.87
2025-01-04 13:00:00,0.0,0.0,23.22,82.07,1.88
2025-01-04 14:00:00,0.0,0.0,22.96,82.3,1.9
2025-01-04 15:00:00,0.0,0.0,22.73,82.58,1.87
2025-01-04 16:00:00,0.0,0.0,22.54,82.68,1.78
2025-01-04 17:00:00,0.0,0.0,22.36,82.85,1.65
2025-01-04 18:00:00,0.0,0.0,22.19,83.12,1.56
2025-01-04 19:00:00,0.0,0.0,22.06,83.49,1.46
2025-01-04 20:00:00,0.0,0.0,21.87,84.16,1.43
2025-01-04 21:00:00,0.0,0.0,21.61,85.1,1.46
2025-01-04 22:00:00,0.0,0.0,21.32,86.31,1.52
2025-01-04 23:00:00,0.0,0.0,21.05,87.6,1.56
2025-01-05 00:00:00,0.0,0.0,20.81,88.46,1.53
2025-01-05 01:00:00,29.8,36.83,21.39,87.39,1.55
2025-01-05 02:00:00,160.98,201.32,22.87,80.91,2.0
2025-01-05 03:00:00,330.02,401.98,24.57,72.46,1.82
2025-01-05 04:00:00,517.75,577.95,25.73,67.91,1.97
2025-01-05 05:00:00,631.2,704.4,26.47,65.71,2.25
2025-01-05 06:00:00,660.78,786.4,26.98,64.43,2.55
2025-01-05 07:00:00,685.0,773.15,27.27,63.7,2.81
2025-01-05 08:00:00,626.97,683.35,27.3,63.52,2.97
2025-01-05 09:00:00,457.95,528.9,27.08,63.81,3.06
2025-01-05 10:00:00,286.6,326.75,26.55,65.72,2.92
2025-01-05 11:00:00,110.32,120.12,25.59,71.5,2.49
2025-01-05 12:00:00,4.65,4.7,24.04,79.21,2.0
2025-01-05 13:00:00,0.0,0.0,23.32,79.58,2.04
2025-01-05 14:00:00,0.0,0.0,22.89,79.24,2.0
2025-01-05 15:00:00,0.0,0.0,22.57,78.7,1.93
2025-01-05 16:00:00,0.0,0.0,22.3,77.88,1.83
2025-01-05 17:00:00,0.0,0.0,22.13,76.63,1.76
2025-01-05 18:00:00,0.0,0.0,22.06,75.06,1.7
2025-01-05 19:00:00,0.0,0.0,22.1,73.16,1.64
2025-01-05 20:00:00,0.0,0.0,22.17,71.32,1.55
2025-01-05 21:00:00,0.0,0.0,22.15,70.48,1.46
2025-01-05 22:00:00,0.0,0.0,21.98,71.27,1.43
2025-01-05 23:00:00,0.0,0.0,21.79,72.8,1.45
2025-01-06 00:00:00,0.0,0.0,21.58,74.22,1.5
2025-01-06 01:00:00,38.58,41.17,22.05,76.75,1.48
2025-01-06 02:00:00,187.25,226.88,23.94,69.73,2.1
2025-01-06 03:00:00,351.25,437.3,25.52,62.22,2.4
2025-01-06 04:00:00,512.85,615.25,26.57,58.34,2.51
2025-01-06 05:00:00,672.3,731.4,27.11,57.55,2.45
2025-01-06 06:00:00,735.45,781.22,27.53,57.09,2.33
2025-01-06 07:00:00,725.6,760.5,27.77,56.96,2.17
2025-01-06 08:00:00,643.12,673.55,27.85,57.06,2.07
2025-01-06 09:00:00,477.92,521.85,27.64,58.29,2.18
2025-01-06 10:00:00,305.62,327.6,27.27,60.4,2.28
2025-01-06 11:00:00,115.57,119.95,26.21,68.17,2.06
2025-01-06 12:00:00,4.8,4.85,24.36,79.22,1.77
2025-01-06 13:00:00,0.0,0.0,23.53,81.43,1.95
2025-01-06 14:00:00,0.0,0.0,23.03,83.38,2.04
2025-01-06 15:00:00,0.0,0.0,22.68,84.8,2.04
2025-01-06 16:00:00,0.0,0.0,22.39,85.85,1.98
2025-01-06 17:00:00,0.0,0.0,22.12,87.01,1.93
2025-01-06 18:00:00,0.0,0.0,21.89,87.83,1.88
2025-01-06 19:00:00,0.0,0.0,21.68,88.42,1.83
2025-01-06 20:00:00,0.0,0.0,21.49,88.84,1.79
2025-01-06 21:00:00,0.0,0.0,21.33,88.81,1.74
2025-01-06 22:00:00,0.0,0.0,21.15,88.66,1.73
2025-01-06 23:00:00,0.0,0.0,20.93,88.87,1.77
2025-01-07 00:00:00,0.0,0.0,20.71,89.19,1.86
2025-01-07 01:00:00,33.17,43.47,21.48,87.01,2.01
2025-01-07 02:00:00,180.3,241.0,23.38,78.88,3.0
2025-01-07 03:00:00,361.6,459.0,24.94,71.22,3.19
2025-01-07 04:00:00,557.55,643.12,25.98,66.95,3.2
2025-01-07 05:00:00,739.92,769.6,26.67,65.14,3.14
2025-01-07 06:00:00,751.12,754.22,27.11,63.97,3.12
2025-01-07 07:00:00,771.8,778.42,27.4,62.94,3.13
2025-01-07 08:00:00,647.83,652.22,27.47,62.09,3.2
2025-01-07 09:00:00,520.55,530.0,27.27,61.91,3.24
2025-01-07 10:00:00,303.8,306.73,26.8,63.19,3.15
2025-01-07 11:00:00,93.1,93.57,25.65,70.41,2.6
2025-01-07 12:00:00,4.5,4.5,23.72,78.37,2.17
2025-01-07 13:00:00,0.0,0.0,23.06,79.1,2.25
2025-01-07 14:00:00,0.0,0.0,22.66,79.48,2.28
2025-01-07 15:00:00,0.0,0.0,22.29,79.84,2.26
2025-01-07 16:00:00,0.0,0.0,21.93,79.9,2.21
2025-01-07 17:00:00,0.0,0.0,21.57,79.77,2.16
2025-01-07 18:00:00,0.0,0.0,21.22,79.67,2.12
2025-01-07 19:00:00,0.0,0.0,20.88,79.61,2.08
2025-01-07 20:00:00,0.0,0.0,20.57,79.64,2.03
2025-01-07 21:00:00,0.0,0.0,20.28,80.0,1.97
2025-01-07 22:00:00,0.0,0.0,20.06,80.78,1.93
2025-01-07 23:00:00,0.0,0.0,19.88,81.6,1.88
2025-01-08 00:00:00,0.0,0.0,19.72,82.62,1.83
2025-01-08 01:00:00,20.0,20.12,20.33,83.18,1.78
2025-01-08 02:00:00,208.88,216.32,22.49,75.93,2.61
2025-01-08 03:00:00,412.17,428.23,23.86,71.66,3.05
2025-01-08 04:00:00,584.97,610.3,25.27,67.89,3.67
2025-01-08 05:00:00,706.25,736.08,26.05,66.35,4.06
2025-01-08 06:00:00,743.03,788.45,26.56,65.28,4.4
2025-01-08 07:00:00,710.8,763.78,26.8,64.7,4.64
2025-01-08 08:00:00,622.92,666.85,26.77,64.85,4.75
2025-01-08 09:00:00,486.77,508.27,26.53,65.43,4.74
2025-01-08 10:00:00,298.35,308.45,25.98,67.42,4.49
2025-01-08 11:00:00,104.82,108.38,24.9,74.3,3.62
2025-01-08 12:00:00,4.2,4.22,23.32,81.58,2.91
2025-01-08 13:00:00,0.0,0.0,22.84,82.98,2.9
2025-01-08 14:00:00,0.0,0.0,22.56,83.76,2.88
2025-01-08 15:00:00,0.0,0.0,22.31,84.4,2.83
2025-01-08 16:00:00,0.0,0.0,22.07,84.91,2.79
2025-01-08 17:00:00,0.0,0.0,21.79,85.6,2.76
2025-01-08 18:00:00,0.0,0.0,21.58,86.23,2.7
2025-01-08 19:00:00,0.0,0.0,21.4,86.63,2.63
2025-01-08 20:00:00,0.0,0.0,21.31,86.55,2.59
2025-01-08 21:00:00,0.0,0.0,21.17,86.63,2.55
2025-01-08 22:00:00,0.0,0.0,21.01,86.84,2.53
2025-01-08 23:00:00,0.0,0.0,20.89,87.07,2.54
2025-01-09 00:00:00,0.0,0.0,20.8,87.36,2.56
2025-01-09 01:00:00,28.45,34.65,21.67,84.98,2.77
2025-01-09 02:00:00,147.1,201.5,23.58,77.56,3.78
2025-01-09 03:00:00,277.77,401.88,24.75,72.46,4.25
2025-01-09 04:00:00,463.73,571.62,25.54,69.42,4.59
2025-01-09 05:00:00,601.05,678.85,26.06,67.9,4.74
2025-01-09 06:00:00,685.12,763.22,26.54,66.63,4.86
2025-01-09 07:00:00,647.95,748.1,26.82,65.83,4.92
2025-01-09 08:00:00,568.47,664.88,26.72,65.98,4.92
2025-01-09 09:00:00,431.77,513.05,26.38,67.11,4.83
2025-01-09 10:00:00,263.48,314.75,25.84,69.4,4.54
2025-01-09 11:00:00,95.97,112.05,24.91,75.14,3.72
2025-01-09 12:00:00,4.82,5.12,23.49,82.05,2.95
2025-01-09 13:00:00,0.0,0.0,22.98,83.29,2.86
2025-01-09 14:00:00,0.0,0.0,22.75,83.86,2.79
2025-01-09 15:00:00,0.0,0.0,22.61,84.1,2.67
2025-01-09 16:00:00,0.0,0.0,22.49,84.31,2.57
2025-01-09 17:00:00,0.0,0.0,22.37,84.54,2.49
2025-01-09 18:00:00,0.0,0.0,22.27,84.66,2.44
2025-01-09 19:00:00,0.0,0.0,22.2,84.72,2.41
2025-01-09 20:00:00,0.0,0.0,22.13,84.85,2.4
2025-01-09 21:00:00,0.0,0.0,22.06,85.25,2.39
2025-01-09 22:00:00,0.0,0.0,22.03,85.71,2.42
2025-01-09 23:00:00,0.0,0.0,22.08,86.32,2.52
2025-01-10 00:00:00,0.0,0.0,22.1,87.23,2.7
2025-01-10 01:00:00,28.77,30.45,22.78,86.58,3.12
2025-01-10 02:00:00,134.32,175.8,24.28,81.54,4.35
2025-01-10 03:00:00,255.05,365.98,25.31,78.55,4.97
2025-01-10 04:00:00,315.65,547.22,26.07,76.54,5.32
2025-01-10 05:00:00,319.08,676.88,26.58,75.46,5.5
2025-01-10 06:00:00,318.35,771.4,26.78,75.21,5.65
2025-01-10 07:00:00,292.42,750.9,26.98,74.55,5.72
2025-01-10 08:00:00,310.33,658.1,26.98,74.31,5.68
2025-01-10 09:00:00,272.67,508.23,26.65,75.11,5.65
2025-01-10 10:00:00,167.93,312.58,25.98,77.18,5.43
2025-01-10 11:00:00,68.4,112.53,25.2,80.53,4.71
2025-01-10 12:00:00,3.58,5.38,24.1,85.11,3.76
2025-01-10 13:00:00,0.0,0.0,23.57,86.03,3.65
2025-01-10 14:00:00,0.0,0.0,23.22,86.15,3.57
2025-01-10 15:00:00,0.0,0.0,22.87,86.66,3.33
2025-01-10 16:00:00,0.0,0.0,22.62,86.89,3.08
2025-01-10 17:00:00,0.0,0.0,22.49,86.92,2.88
2025-01-10 18:00:00,0.0,0.0,22.4,87.0,2.72
2025-01-10 19:00:00,0.0,0.0,22.26,87.1,2.64
2025-01-10 20:00:00,0.0,0.0,22.12,87.38,2.65
2025-01-10 21:00:00,0.0,0.0,22.14,87.18,2.75
2025-01-10 22:00:00,0.0,0.0,22.11,86.97,2.82
2025-01-10 23:00:00,0.0,0.0,22.07,86.73,2.88
2025-01-11 00:00:00,0.0,0.0,22.04,86.39,2.96
2025-01-11 01:00:00,31.6,45.1,22.76,84.3,3.31
2025-01-11 02:00:00,169.15,250.43,24.49,77.31,4.5
2025-01-11 03:00:00,325.92,469.7,25.6,72.64,5.09
2025-01-11 04:00:00,513.83,658.95,26.34,70.26,5.37
2025-01-11 05:00:00,620.67,787.08,26.92,68.89,5.48
2025-01-11 06:00:00,579.42,814.17,27.23,68.24,5.52
2025-01-11 07:00:00,553.05,794.12,27.31,68.06,5.55
2025-01-11 08:00:00,525.95,701.28,27.17,68.56,5.6
2025-01-11 09:00:00,471.33,546.0,26.76,69.66,5.54
2025-01-11 10:00:00,276.88,344.77,26.1,71.64,5.25
2025-01-11 11:00:00,101.9,131.2,25.06,76.54,4.34
2025-01-11 12:00:00,5.43,6.3,23.79,83.19,3.35
2025-01-11 13:00:00,0.0,0.0,23.39,84.96,3.09
2025-01-11 14:00:00,0.0,0.0,23.15,86.16,2.82
2025-01-11 15:00:00,0.0,0.0,22.97,86.98,2.58
2025-01-11 16:00:00,0.0,0.0,22.83,87.49,2.42
2025-01-11 17:00:00,0.0,0.0,22.7,87.68,2.36
2025-01-11 18:00:00,0.0,0.0,22.56,88.03,2.44
2025-01-11 19:00:00,0.0,0.0,22.46,88.39,2.59
2025-01-11 20:00:00,0.0,0.0,22.41,88.71,2.77
2025-01-11 21:00:00,0.0,0.0,22.32,89.26,2.83
2025-01-11 22:00:00,0.0,0.0,22.23,89.86,2.85
2025-01-11 23:00:00,0.0,0.0,22.21,90.23,2.8
2025-01-12 00:00:00,0.0,0.0,22.24,90.52,2.75
2025-01-12 01:00:00,22.95,38.92,23.03,88.55,3.04
2025-01-12 02:00:00,120.12,225.9,24.58,82.64,3.89
2025-01-12 03:00:00,215.43,439.8,25.89,78.16,4.35
2025-01-12 04:00:00,339.83,619.28,26.73,76.37,4.54
2025-01-12 05:00:00,372.6,742.6,27.16,76.02,4.6
2025-01-12 06:00:00,281.67,796.5,27.48,75.78,4.7
2025-01-12 07:00:00,224.2,779.03,27.59,76.01,4.84
2025-01-12 08:00:00,217.02,691.05,27.54,76.5,4.98
2025-01-12 09:00:00,209.88,539.22,27.29,77.38,5.07
2025-01-12 10:00:00,132.73,340.85,26.71,79.52,5.07
2025-01-12 11:00:00,49.9,129.93,25.85,83.65,4.68
2025-01-12 12:00:00,4.07,6.57,24.84,88.39,4.09
2025-01-12 13:00:00,0.0,0.0,24.42,89.78,4.19
2025-01-12 14:00:00,0.0,0.0,24.19,90.57,4.15
2025-01-12 15:00:00,0.0,0.0,24.04,91.52,3.9
2025-01-12 16:00:00,0.0,0.0,23.97,92.27,3.64
2025-01-12 17:00:00,0.0,0.0,23.89,92.98,3.3
2025-01-12 18:00:00,0.0,0.0,23.88,93.39,3.15
2025-01-12 19:00:00,0.0,0.0,23.86,93.95,2.95
2025-01-12 20:00:00,0.0,0.0,23.84,94.26,2.92
2025-01-12 21:00:00,0.0,0.0,23.87,94.22,3.21
2025-01-12 22:00:00,0.0,0.0,23.92,94.26,3.52
2025-01-12 23:00:00,0.0,0.0,23.93,94.31,3.55
2025-01-13 00:00:00,0.0,0.0,23.92,94.44,3.51
2025-01-13 01:00:00,20.27,39.5,24.24,93.81,3.81
2025-01-13 02:00:00,109.7,228.7,25.06,91.4,4.31
2025-01-13 03:00:00,208.82,443.38,25.98,87.76,4.79
2025-01-13 04:00:00,339.98,624.35,26.81,83.37,5.33
2025-01-13 05:00:00,309.3,750.62,27.44,79.57,5.73
2025-01-13 06:00:00,374.73,809.33,27.76,77.41,5.91
2025-01-13 07:00:00,411.08,794.9,27.82,76.46,5.86
2025-01-13 08:00:00,277.98,710.17,27.68,76.25,5.77
2025-01-13 09:00:00,154.02,561.15,27.42,76.62,5.66
2025-01-13 10:00:00,91.43,363.05,26.79,78.67,5.43
